txtAuthor,txtAuthor,txtAuthor,blnIsThreatening,Score_MaxIP,Score_MeanIP,Score_CountIP,delta_meanIP,Score_MaxEMail,Score_SumEMail,Score_MeanEMail,Score_CountEMail,CutoffEMail,delta_maxEMail,delta_meanEMail,Score_MaxURL,Score_SumURL,Score_MeanURL,Score_CountURL,CutoffURL,delta_maxURL,delta_meanURL,Score_SumCryptoCurrency,Score_CountCryptoCurrency,CutoffCryptoCurrency,delta_maxCryptoCurrency,delta_meanCryptoCurrency,Score_MaxAskForShareTutorial,Score_SumAskForShareTutorial,Score_MeanAskForShareTutorial,Score_CountAskForShareTutorial,CutoffAskForShareTutorial,delta_maxAskForShareTutorial,delta_meanAskForShareTutorial,Score_MaxAskAboutFindingVul,Score_SumAskAboutFindingVul,Score_MeanAskAboutFindingVul,Score_CountAskAboutFindingVul,CutoffAskAboutFindingVul,delta_maxAskAboutFindingVul,delta_meanAskAboutFindingVul,Score_MaxSharingTutorials,Score_SumSharingTutorials,Score_MeanSharingTutorials,Score_CountSharingTutorials,CutoffSharingTutorials,delta_maxSharingTutorials,delta_meanSharingTutorials,Score_MaxAttachment,Score_SumAttachment,Score_MeanAttachment,Score_CountAttachment,CutoffAttachment,delta_maxAttachment,delta_meanAttachment,Score_MaxHackingTools,Score_SumHackingTools,Score_MeanHackingTools,Score_CountHackingTools,CutoffHackingTools,delta_maxHackingTools,delta_meanHackingTools,Score_MaxHTML,Score_SumHTML,Score_MeanHTML,Score_CountHTML,CutoffHTML,delta_maxHTML,delta_meanHTML,Score_MaxLoopsIfElse,Score_SumLoopsIfElse,Score_MeanLoopsIfElse,Score_CountLoopsIfElse,CutoffLoopsIfElse,delta_maxLoopsIfElse,delta_meanLoopsIfElse,Score_MaxHackingGroup,Score_SumHackingGroup,Score_MeanHackingGroup,Score_CountHackingGroup,CutoffHackingGroup,delta_maxHackingGroup,delta_meanHackingGroup,Score_MaxBragging,Score_SumBragging,Score_CountBragging,CutoffBragging,delta_maxBragging,delta_meanBragging,Score_MaxPraising,Score_SumPraising,Score_MeanPraising,Score_CountPraising,CutoffPraising,delta_maxPraising,delta_meanPraising,Score_MaxSelling,Score_SumSelling,Score_MeanSelling,Score_CountSelling,CutoffSelling,delta_maxSelling,delta_meanSelling,Score_MaxRecruitment,Score_SumRecruitment,Score_MeanRecruitment,Score_CountRecruitment,CutoffRecruitment,delta_maxRecruitment,delta_meanRecruitment,Score_MaxMalware,Score_SumMalware,Score_MeanMalware,Score_CountMalware,CutoffMalware,delta_maxMalware,delta_meanMalware,weighted_score
Exxon,Exxon,Exxon,1,0.0,0.0,0.14421852626178736,0.0,0.0,0.0,0.0,0.10582011072799968,0.0,12.734386878322823,1.057336477565387,0.024723903501608895,0.46316298818786983,0.019351887706544,0.10003259019629916,0.03460597900648871,0.5463608796903571,-0.4816837558860459,0.0,0.18462362123456816,0.0,0.0,0.0,0.0,0.0,0.0,0.08353997121757306,0.0,6.348715963222499,4.76356363152593,0.034145820362836095,0.37040376620486115,0.01953226533276992,0.0868270898170444,0.04189372302792124,-0.09028405723046651,-0.5929317088766579,0.0,0.0,0.0,0.0350479347979067,0.0,5.911225632643327,10.504447172186177,0.00974999925421819,0.009640487385009654,0.00030754689913744225,0.1253413273810991,0.007973835735410682,1.2926668001035575,-0.426817925200299,0.0,0.0,0.0,0.10008499449920558,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.039902499868707295,0.0,0.0,0.0,0.0,0.0,0.0,0.03003716829987594,0.0,9.975020369983854,9.724499242209575,0.025932435497610144,0.05134346010583183,0.0042169058522994575,0.13439046902856955,0.021394857044976092,0.5149852688584161,-0.5301125398572323,0.0,0.0,0.1892585819295089,0.0,0.0,0.34492008882626274,0.011596628281409916,0.013199672409988587,0.0010078218729157003,0.19779899951689842,0.008454430827545724,0.7456992023020531,-1.6041964890896092,0.0,0.0,0.0,0.0827669127507191,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.13497369229210804,0.0,1.7440251432204021,3.565500231150016,0.03382157881419946,0.17436596178210656,0.014600319324584722,0.08104251614921908,0.06025874808105465,-0.13726151996971026,-0.2775116952885398,91.32363114508846
EyesOfMoney,EyesOfMoney,EyesOfMoney,1,0.0,0.0,0.020602646608826766,0.0,0.0,0.0,0.0,0.015117158675428526,0.0,12.734386878322823,1.057336477565387,0.012361951750804448,0.042105726198897256,0.012314837633116384,0.014290370028042737,0.037798502317715206,-0.5790844252413608,-0.9763679730036183,0.0,0.026374803033509735,0.0,0.0,0.0,0.0,0.0,0.0,0.011934281602510437,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.012403869973863486,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.0050068478282723865,0.0,5.911225632643327,10.504447172186177,0.01949999850843638,0.019280974770019308,0.004305656555631768,0.017905903911585586,0.04297765485502969,-0.2516037916373537,-0.35060382826104164,0.0,0.0,0.0,0.014297856357029369,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.005700357124101042,0.0,0.0,0.0,0.00844085069054745,0.008827969199909247,0.004666309162242206,0.00429102404283942,0.011117562029025085,-0.21607551632277336,-0.7191651691836269,0.025932435497610144,0.025671730052915915,0.014759170505186858,0.019198638432652793,0.04001447691362778,-0.2393531189453635,-0.45519193915216544,0.0,0.0,0.027036940275644128,0.0005942980556543998,-0.0,-0.025508204366851143,0.0,0.0,0.0,0.028256999930985488,0.0,6.700427262994702,17.818460002229482,0.0,0.0,0.0,0.011823844678674157,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.01928195604172972,0.0,1.7440251432204021,3.565500231150016,0.06764315762839893,0.062273557779323765,0.03650079830051157,0.011577502307031296,0.13751264222587825,-0.291421027261625,-0.26612883741404914,103.86988978911481
F1R3X69,F1R3X69,F1R3X69,1,0.0,0.0,0.0068675488696089216,0.0,0.0,0.0,0.0,0.005039052891809509,0.0,12.734386878322823,1.057336477565387,0.12361951750804448,0.21052863099448627,0.1847225644043845,0.0047634566760142456,0.2348497844971215,0.0,0.0,0.0,0.008791601011169912,0.0,0.0,0.0,0.0,0.0,0.0,0.003978093867503479,0.0,6.348715963222499,4.76356363152593,0.017072910181418047,0.015433490258535881,0.017090732164037337,0.004134623324621162,0.015572178411915756,0.0,0.0,0.0,0.0,0.0,0.0016689492760907955,0.0,5.911225632643327,10.504447172186177,0.01949999850843638,0.019280974770019308,0.012916969660436818,0.0059686346371951955,0.033677789952731324,0.0,0.0,0.0,0.0,0.0,0.004765952119009789,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.001900119041367014,0.0,0.0,0.0,0.00844085069054745,0.008827969199909247,0.013998927500725546,0.00143034134761314,0.008711850845815761,0.0,0.0,0.0,0.0,0.0,0.006399546144217598,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.00901231342521471,0.0,0.0,0.34492008882626274,0.0,0.0,0.0,0.009418999976995163,0.0,6.700427262994702,17.818460002229482,0.0,0.0,0.0,0.003941281559558052,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.006427318680576573,0.0,1.7440251432204021,3.565500231150016,0.18601868347809705,0.13700182711451228,0.24090526873519527,0.0038591674356770987,0.29858570473415474,0.0,0.0,112.97250980389617
FFaez1267,FFaez1267,FFaez1267,1,0.0,0.0,0.04120529321765353,0.0,0.0,0.0,0.0,0.030234317350857052,0.0,12.734386878322823,1.057336477565387,0.012361951750804448,0.042105726198897256,0.006157418807322065,0.028580740056085473,0.029970176175639483,-0.3309053858522062,-1.2313770202374072,0.0,0.05274960606701947,0.0,0.0,0.0,0.0,0.0,0.0,0.023868563205020874,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.024807739947726972,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.010013695656544773,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.03581180782317117,0.0,11.615165796936983,4.740839529409592,0.0009275507609377051,0.0009114703521025884,0.00014589152963793915,0.028595712714058738,0.0004842438455595717,0.0,-0.4028348398819145,0.0,0.0,0.0,0.011400714248202083,0.0,0.0,0.0,0.0,0.0,0.0,0.00858204808567884,0.0,9.975020369983854,9.724499242209575,0.05186487099522029,0.07701519015874775,0.022138755779919042,0.038397276865305585,0.06357469446750548,-0.01504252503538329,-0.464187340223662,0.0,0.0,0.054073880551288256,0.0,0.0,0.34492008882626274,0.011596628281409916,0.013199672409988587,0.003527376534040692,0.056513999861970976,0.016283070645320044,0.06472384693483371,-1.4577604964786943,0.024838887576451262,0.0386825114063982,0.01366442752365834,0.023647689357348314,0.05252820859008785,-0.006246902620241315,-0.970373777628463,0.0,0.0,0.0,0.03856391208345944,0.0,1.7440251432204021,3.565500231150016,0.01691078940709973,0.012454711555864754,0.0036500798366213,0.023155004614062592,0.02475608439736661,0.13366030955678143,-0.3241536495059648,92.90801890407518
FacoBaco,FacoBaco,FacoBaco,1,0.0,0.0,0.05494039095687137,0.0,0.0,0.0,0.0,0.04031242313447607,0.0,12.734386878322823,1.057336477565387,0.024723903501608895,0.16842290479558902,0.01847225644043845,0.038107653408113965,0.0469699568994243,0.0,-0.8333628994568268,0.0,0.0703328080893593,0.0,0.0,0.0,0.0,0.0,0.0,0.03182475094002783,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.033076986596969296,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.013351594208726364,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.047749077097561564,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.038127616952078315,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.015200952330936112,0.0,0.0,0.0,0.00844085069054745,0.008827969199909247,0.0017498659375906932,0.01144273078090512,0.00685132905704331,0.27119274599475623,-0.8187463776398872,0.0,0.0,0.0,0.05119636915374078,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.07209850740171768,0.0,0.0,0.34492008882626274,0.011596628281409916,0.013199672409988587,0.0026455323952394544,0.0753519998159613,0.014040904121304352,0.18216577023316927,-1.5002108816691908,0.024838887576451262,0.0386825114063982,0.010248320642743756,0.03153025247646442,0.04577711227933336,0.06058576879484039,-1.0146807300447347,0.0,0.0,0.0,0.051418549444612584,0.0,1.7440251432204021,3.565500231150016,0.06764315762839893,0.14945653867037706,0.03285071846389027,0.03087333948541679,0.13474634355333914,-0.26898271622722236,-0.2767581263003331,96.60998075880072
FaithHF,FaithHF,FaithHF,1,0.0,0.0,0.013735097739217843,0.0,0.0,0.0,0.0,0.010078105783619017,0.0,12.734386878322823,1.057336477565387,0.024723903501608895,0.06315858929834589,0.027708384660657673,0.009526913352028491,0.05871244612428037,-0.30582752851405376,-0.6666903195654615,0.0,0.017583202022339824,0.0,0.0,0.0,0.0,0.0,0.0,0.007956187735006958,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.008269246649242324,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.003337898552181591,0.0,5.911225632643327,10.504447172186177,0.01949999850843638,0.019280974770019308,0.006458484830218409,0.011937269274390391,0.050516684929096986,-0.38752099700891857,-0.3163881595853228,0.0,0.0,0.0,0.009531904238019579,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.003800238082734028,0.0,0.0,0.0,0.0168817013810949,0.017655938399818494,0.013998927500725546,0.00286068269522628,0.026135552537447284,-0.33280022916072255,-0.6489813458239363,0.12966217748805073,0.12835865026457957,0.11069377889959521,0.012799092288435196,0.23516856953536108,-0.3686524701686213,-0.41076944481963823,0.0,0.0,0.01802462685042942,0.0,0.0,0.34492008882626274,0.03478988484422975,0.06599836204994294,0.05291064790478909,0.018837999953990325,0.06248830190371417,-0.09584495053873301,-0.5095829852489452,0.012419443788225631,0.0128941704687994,0.01366442752365834,0.007882563119116105,0.038861322977179,-0.15309504730341397,-0.8587048016258246,0.0,0.0,0.0,0.012854637361153146,0.0,1.7440251432204021,3.565500231150016,0.15219710466389758,0.11209240400278278,0.0985521553916708,0.0077183348713541974,0.36644609217373536,-0.4616474733189145,-0.2644233918091603,62.07869357903707
Faizan951,Faizan951,Faizan951,1,0.0,0.0,0.013735097739217843,0.0,0.008864732497384276,0.023344546697550192,0.017484283707375602,0.010078105783619017,0.01988712243898775,0.0,0.0,0.0,0.0,0.0,0.009526913352028491,0.0,15.276085049276986,16.6505907311474,0.0,0.017583202022339824,0.0,0.0,0.0,0.0,0.0,0.0,0.007956187735006958,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.008269246649242324,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.003337898552181591,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.011937269274390391,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.009531904238019579,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.003800238082734028,0.0,0.0,0.0,0.0,0.0,0.0,0.00286068269522628,0.0,9.975020369983854,9.724499242209575,0.0,0.0,0.0,0.012799092288435196,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.01802462685042942,0.0,0.0,0.34492008882626274,0.0,0.0,0.0,0.018837999953990325,0.0,6.700427262994702,17.818460002229482,0.0,0.0,0.0,0.007882563119116105,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.012854637361153146,0.0,1.7440251432204021,3.565500231150016,0.0,0.0,0.0,0.0077183348713541974,0.0,13.83695847121499,3.9621864169394203,197.1262412542944
FakeNumber,FakeNumber,FakeNumber,1,0.0,0.0,0.0068675488696089216,0.0,0.0,0.0,0.0,0.005039052891809509,0.0,12.734386878322823,1.057336477565387,0.012361951750804448,0.021052863099448628,0.01847225644043845,0.0047634566760142456,0.02348497844971215,0.0,0.0,0.0,0.008791601011169912,0.0,0.0,0.0,0.0,0.0,0.0,0.003978093867503479,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.004134623324621162,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.0016689492760907955,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.0059686346371951955,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.004765952119009789,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.001900119041367014,0.0,0.0,0.0,0.0168817013810949,0.017655938399818494,0.02799785500145109,0.00143034134761314,0.017423701691631523,0.0,0.0,0.07779730649283043,0.07701519015874775,0.13283253467951425,0.006399546144217598,0.09406742781414443,0.0,0.0,0.0,0.0,0.00901231342521471,0.0,0.0,0.34492008882626274,0.011596628281409916,0.013199672409988587,0.021164259161915635,0.009418999976995163,0.017853800543918334,0.0,0.0,0.024838887576451262,0.0257883409375988,0.05465771009463336,0.003941281559558052,0.05181509730290534,0.0,0.0,0.0,0.0,0.0,0.006427318680576573,0.0,1.7440251432204021,3.565500231150016,0.10146473644259839,0.07472826933518853,0.13140287385556107,0.0038591674356770987,0.16286492985499348,0.0,0.0,83.38375088042588
Fantafag,Fantafag,Fantafag,0,0.0,0.0,0.04120529321765353,0.0,0.0,0.0,0.0,0.030234317350857052,0.0,12.734386878322823,1.057336477565387,0.012361951750804448,0.06315858929834589,0.009236128220219224,0.028580740056085473,0.035227467674568226,-0.5096615762686706,-1.111206090135733,0.0,0.05274960606701947,0.0,0.0,0.0,0.0036628755513269497,0.0026943524501415405,0.0013065645198162947,0.023868563205020874,0.004237434706172476,0.061326435480577694,-0.3897157713759902,0.0,0.0,0.0,0.024807739947726972,0.0,3.5149560862523788,10.29796205090023,0.003691634569058788,0.002609711550629886,0.0017107947494398007,0.010013695656544773,0.004405652229087184,0.057100427782790904,-0.8593878552380144,0.0,0.0,0.0,0.03581180782317117,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.028595712714058738,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.011400714248202083,0.0,0.0,0.0,0.0,0.0,0.0,0.00858204808567884,0.0,9.975020369983854,9.724499242209575,0.0,0.0,0.0,0.038397276865305585,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.054073880551288256,0.0,0.0,0.34492008882626274,0.011596628281409916,0.013199672409988587,0.003527376534040692,0.056513999861970976,0.016283070645320044,0.06472384693483371,-1.4577604964786943,0.0,0.0,0.0,0.023647689357348314,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.03856391208345944,0.0,1.7440251432204021,3.565500231150016,0.03382157881419946,0.037364134667594265,0.010950239487963422,0.023155004614062592,0.05503545911481823,-0.01883710062147386,-0.2988099345868028,105.29304479531514
Fantionum,Fantionum,Fantionum,1,0.0,0.0,0.027470195478435686,0.0,0.0,0.0,0.0,0.020156211567238035,0.0,12.734386878322823,1.057336477565387,0.024723903501608895,0.10526431549724313,0.023090320550548063,0.019053826704056982,0.04969481101198345,-0.08379674281285074,-0.6821908694953585,0.0,0.03516640404467965,0.0,0.0,0.0,0.0,0.0,0.0,0.015912375470013916,0.0,6.348715963222499,4.76356363152593,0.017072910181418047,0.015433490258535881,0.004272683041009334,0.016538493298484648,0.017378946703318358,-0.0365921354324572,-0.7999217769267846,0.0,0.0,0.0,0.006675797104363182,0.0,5.911225632643327,10.504447172186177,0.02924999776265457,0.028921462155028964,0.004843863622663807,0.023874538548780782,0.05637790368989728,-0.12091864293107571,-0.36825740488707137,0.0,0.0,0.0,0.019063808476039158,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.007600476165468056,0.0,0.0,0.0,0.00844085069054745,0.008827969199909247,0.0034997318751813864,0.00572136539045256,0.009722646859789276,-0.10384405590373581,-0.7553765177131762,0.0,0.0,0.0,0.02559818457687039,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.03604925370085884,0.0005197317639876318,-0.0,-0.02679259148440239,0.011596628281409916,0.026399344819977175,0.010582129580957817,0.03767599990798065,0.026780700815877502,-0.22354878946507847,-1.1891458742228624,0.012419443788225631,0.0257883409375988,0.01366442752365834,0.01576512623823221,0.038861322977179,-0.15309504730341397,-0.8587048016258246,0.0,0.0,0.0,0.025709274722306292,0.0,1.7440251432204021,3.565500231150016,0.06764315762839893,0.11209240400278278,0.0492760776958354,0.015436669742708395,0.12023366292558632,-0.13435285002080619,-0.19513470641983932,64.30228166040078
Fearless78,Fearless78,Fearless78,1,0.0,0.0,0.05494039095687137,0.0,0.0,0.0,0.0,0.04031242313447607,0.0,12.734386878322823,1.057336477565387,0.04944780700321779,0.25263435719338356,0.027708384660657673,0.038107653408113965,0.08219742457399253,0.2185137691232914,-0.9523671214992618,0.0010579579032060891,0.0703328080893593,0.0007590352126739937,0.0,-0.0,0.0,0.0,0.0,0.03182475094002783,0.0,6.348715963222499,4.76356363152593,0.017072910181418047,0.061733961034143525,0.008545366082018668,0.033076986596969296,0.023358267617873633,-0.11727075711190368,-0.6872523823158342,0.0,0.0,0.0,0.013351594208726364,0.0,5.911225632643327,10.504447172186177,0.06824999477952734,0.1253263360051255,0.010495037849104915,0.047749077097561564,0.10064142430358951,0.19905068913269386,-0.3455260521885009,0.0009275507609377051,0.0009114703521025884,0.00010941864700961708,0.038127616952078315,0.0004175638339312763,0.0,-0.4145655008254965,0.0,0.0,0.0,0.015200952330936112,0.0,0.0,0.0,0.00844085069054745,0.008827969199909247,0.0017498659375906932,0.01144273078090512,0.00685132905704331,0.27119274599475623,-0.8187463776398872,0.025932435497610144,0.025671730052915915,0.0055346889449797605,0.05119636915374078,0.02465939453856751,0.3004080735007427,-0.5182213589887471,0.0,0.0,0.07209850740171768,0.0,0.0,0.34492008882626274,0.04638651312563966,0.1847954137398402,0.03703745353335236,0.0753519998159613,0.07015560712049321,0.01207284191530577,-0.9892009927163634,0.03725833136467689,0.064470852343997,0.017080534404572925,0.03153025247646442,0.06760091600771392,0.06876186193015624,-0.9795185265283329,0.0005061351946269657,0.002196043873045144,0.0017438694735228994,0.051418549444612584,0.0070735309295802285,0.047415138027894016,-0.3001944188608887,0.11837552584969813,0.31136778889661887,0.06843899679977139,0.03087333948541679,0.1843283445412177,0.042660492583926096,-0.214092915702092,39.35272944350923
FelixMobin,FelixMobin,FelixMobin,1,0.0,0.0,0.013735097739217843,0.0,0.0,0.0,0.0,0.010078105783619017,0.0,12.734386878322823,1.057336477565387,0.012361951750804448,0.042105726198897256,0.01847225644043845,0.009526913352028491,0.02348497844971215,0.0,0.0,0.0,0.017583202022339824,0.0,0.0,0.0,0.0,0.0,0.0,0.007956187735006958,0.0,6.348715963222499,4.76356363152593,0.051218730544254146,0.046300470775607644,0.025636098246056005,0.008269246649242324,0.0700748028536209,-0.11727075711190368,-0.6872523823158342,0.0,0.0,0.0,0.003337898552181591,0.0,5.911225632643327,10.504447172186177,0.01949999850843638,0.019280974770019308,0.006458484830218409,0.011937269274390391,0.050516684929096986,-0.38752099700891857,-0.3163881595853228,0.0,0.0,0.0,0.009531904238019579,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.003800238082734028,0.0,0.0,0.0,0.02532255207164235,0.02648390759972774,0.02099839125108832,0.00286068269522628,0.039203328806170924,-0.33280022916072255,-0.6489813458239363,0.05186487099522029,0.05134346010583183,0.044277511559838084,0.012799092288435196,0.09406742781414443,-0.3686524701686213,-0.41076944481963823,0.0,0.0,0.01802462685042942,0.0,0.0,0.34492008882626274,0.03478988484422975,0.05279868963995435,0.04232851832383127,0.018837999953990325,0.07141520217567333,-0.16767835993480235,-0.8918148149264005,0.012419443788225631,0.0257883409375988,0.02732885504731668,0.007882563119116105,0.02590754865145267,0.0,0.0,0.0010122703892539314,0.004392087746090288,0.013950955788183195,0.012854637361153146,0.02698317913153675,-0.058186544568104105,-0.2379498502610326,0.38894815636329383,0.2989130773407541,0.26280574771112214,0.0077183348713541974,0.9229012691782964,-0.44807368022402894,-0.2566497327729228,44.38691719855921
Felixodo8841,Felixodo8841,Felixodo8841,1,0.0,0.0,0.0068675488696089216,0.0,0.0,0.0,0.0,0.005039052891809509,0.0,12.734386878322823,1.057336477565387,0.024723903501608895,0.042105726198897256,0.0369445128808769,0.0047634566760142456,0.0469699568994243,0.0,0.0,0.0,0.008791601011169912,0.0,0.0,0.0,0.0,0.0,0.0,0.003978093867503479,0.0,6.348715963222499,4.76356363152593,0.034145820362836095,0.030866980517071763,0.03418146432807467,0.004134623324621162,0.03114435682383151,0.0,0.0,0.0,0.0,0.0,0.0016689492760907955,0.0,5.911225632643327,10.504447172186177,0.01949999850843638,0.019280974770019308,0.012916969660436818,0.0059686346371951955,0.033677789952731324,0.0,0.0,0.0,0.0,0.0,0.004765952119009789,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.001900119041367014,0.0,0.0,0.0,0.0,0.0,0.0,0.00143034134761314,0.0,9.975020369983854,9.724499242209575,0.025932435497610144,0.025671730052915915,0.044277511559838084,0.006399546144217598,0.03135580927138148,0.0,0.0,0.0,0.0,0.00901231342521471,0.0,0.0,0.34492008882626274,0.0,0.0,0.0,0.009418999976995163,0.0,6.700427262994702,17.818460002229482,0.012419443788225631,0.0128941704687994,0.02732885504731668,0.003941281559558052,0.02590754865145267,0.0,0.0,0.0,0.0,0.0,0.006427318680576573,0.0,1.7440251432204021,3.565500231150016,0.03382157881419946,0.024909423111729508,0.04380095795185369,0.0038591674356770987,0.0542883099516645,0.0,0.0,96.93388161175878
Fendi,Fendi,Fendi,1,0.0,0.0,0.027470195478435686,0.0,0.0,0.0,0.0,0.020156211567238035,0.0,12.734386878322823,1.057336477565387,0.024723903501608895,0.06315858929834589,0.013854192330328837,0.019053826704056982,0.05655916469674965,-0.25918883041566054,-1.147707385131942,0.0,0.03516640404467965,0.0,0.0,0.0,0.0,0.0,0.0,0.015912375470013916,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.016538493298484648,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.006675797104363182,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.023874538548780782,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.019063808476039158,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.007600476165468056,0.0,0.0,0.0,0.0,0.0,0.0,0.00572136539045256,0.0,9.975020369983854,9.724499242209575,0.05186487099522029,0.05134346010583183,0.022138755779919042,0.02559818457687039,0.06998775941968091,-0.11503107379998986,-0.47811172818364966,0.0,0.0,0.03604925370085884,0.0,0.0,0.34492008882626274,0.0,0.0,0.0,0.03767599990798065,0.0,6.700427262994702,17.818460002229482,0.0,0.0,0.0,0.01576512623823221,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.025709274722306292,0.0,1.7440251432204021,3.565500231150016,0.03382157881419946,0.037364134667594265,0.016425359231945134,0.015436669742708395,0.06537160488009773,-0.23477121730439846,-0.27310926593638485,142.09329925987416
Fgcghbgy,Fgcghbgy,Fgcghbgy,1,0.0,0.0,0.0068675488696089216,0.0,0.11524152246599559,0.15173955353407625,0.22729568819588283,0.005039052891809509,0.25853259170684073,0.0,0.0,0.0,0.0,0.0,0.0047634566760142456,0.0,15.276085049276986,16.6505907311474,0.0,0.008791601011169912,0.0,0.0,0.0,0.0,0.0,0.0,0.003978093867503479,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.004134623324621162,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.0016689492760907955,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.0059686346371951955,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.004765952119009789,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.001900119041367014,0.0,0.0,0.0,0.0,0.0,0.0,0.00143034134761314,0.0,9.975020369983854,9.724499242209575,0.0,0.0,0.0,0.006399546144217598,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.00901231342521471,0.0,0.0,0.34492008882626274,0.011596628281409916,0.013199672409988587,0.021164259161915635,0.009418999976995163,0.017853800543918334,0.0,0.0,0.0,0.0,0.0,0.003941281559558052,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.006427318680576573,0.0,1.7440251432204021,3.565500231150016,0.1691078940709973,0.12454711555864753,0.21900478975926843,0.0038591674356770987,0.27144154975832246,0.0,0.0,156.25098648073757
FiKa,FiKa,FiKa,1,0.0,0.0,0.0068675488696089216,0.0,0.008864732497384276,0.011672273348775096,0.017484283707375602,0.005039052891809509,0.01988712243898775,0.0,0.0,0.0,0.0,0.0,0.0047634566760142456,0.0,15.276085049276986,16.6505907311474,0.0,0.008791601011169912,0.0,0.0,0.0,0.0,0.0,0.0,0.003978093867503479,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.004134623324621162,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.0016689492760907955,0.0,5.911225632643327,10.504447172186177,0.00974999925421819,0.009640487385009654,0.006458484830218409,0.0059686346371951955,0.016838894976365662,0.0,0.0,0.0,0.0,0.0,0.004765952119009789,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.001900119041367014,0.0,0.0,0.0,0.0,0.0,0.0,0.00143034134761314,0.0,9.975020369983854,9.724499242209575,0.0,0.0,0.0,0.006399546144217598,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.00901231342521471,0.0,0.0,0.34492008882626274,0.02319325656281983,0.026399344819977175,0.04232851832383127,0.009418999976995163,0.03570760108783667,0.0,0.0,0.012419443788225631,0.0128941704687994,0.02732885504731668,0.003941281559558052,0.02590754865145267,0.0,0.0,0.0,0.0,0.0,0.006427318680576573,0.0,1.7440251432204021,3.565500231150016,0.08455394703549865,0.062273557779323765,0.10950239487963422,0.0038591674356770987,0.13572077487916123,0.0,0.0,121.53731624132068
